event_id,timestamp,type,container_id,size,weight_class,vessel_id,port_of_discharge,departure_time
11249,2025-01-10 13:17:58,DISCHARGE,EVT0004752,20,MEDIUM,VSL006,PORT_08,2025-01-17 04:45:45
11250,2025-01-10 13:19:19,TRUCK_DLVR,CONT0000256,20,MEDIUM,VSL007,PORT_01,2025-01-06 23:03:27
11251,2025-01-10 13:19:31,DISCHARGE,EVT0004753,20,LIGHT,VSL011,PORT_02,2025-01-11 05:41:01
11252,2025-01-10 13:21:21,DISCHARGE,EVT0004754,20,HEAVY,VSL011,PORT_06,2025-01-11 05:41:01
11253,2025-01-10 13:23:09,DISCHARGE,EVT0004755,20,MEDIUM,VSL011,PORT_02,2025-01-11 05:41:01
11254,2025-01-10 13:25:47,DISCHARGE,EVT0004756,20,HEAVY,VSL011,PORT_09,2025-01-11 05:41:01
11255,2025-01-10 13:27:17,DISCHARGE,EVT0004757,20,LIGHT,VSL011,PORT_02,2025-01-11 05:41:01
11256,2025-01-10 13:28:04,TRUCK_DLVR,CONT0001493,20,LIGHT,VSL006,PORT_06,2025-01-06 15:34:45
11257,2025-01-10 13:28:52,DISCHARGE,EVT0004758,20,LIGHT,VSL011,PORT_06,2025-01-11 05:41:01
11258,2025-01-10 13:29:38,TRUCK_RECV,TRK0002308,20,MEDIUM,VSL006,PORT_11,2025-01-17 04:45:45
11259,2025-01-10 13:30:44,DISCHARGE,EVT0004759,20,MEDIUM,VSL011,PORT_06,2025-01-11 05:41:01
11260,2025-01-10 13:32:32,DISCHARGE,EVT0004760,20,LIGHT,VSL011,PORT_06,2025-01-11 05:41:01
11261,2025-01-10 13:33:06,TRUCK_DLVR,EVT0001039,20,HEAVY,VSL012,PORT_02,2025-01-04 06:56:35
11262,2025-01-10 13:34:22,DISCHARGE,EVT0004761,20,LIGHT,VSL011,PORT_09,2025-01-11 05:41:01
11263,2025-01-10 13:35:59,TRUCK_DLVR,CONT0000032,20,MEDIUM,VSL004,PORT_01,2025-01-19 22:26:36
11264,2025-01-10 13:36:39,DISCHARGE,EVT0004762,20,LIGHT,VSL011,PORT_02,2025-01-11 05:41:01
11265,2025-01-10 13:38:33,DISCHARGE,EVT0004763,20,MEDIUM,VSL011,PORT_09,2025-01-11 05:41:01
11266,2025-01-10 13:40:09,DISCHARGE,EVT0004764,20,LIGHT,VSL002,PORT_01,2025-01-20 10:56:09
11267,2025-01-10 13:41:21,DISCHARGE,EVT0004765,20,MEDIUM,VSL011,PORT_06,2025-01-11 05:41:01
11268,2025-01-10 13:42:44,TRUCK_DLVR,EVT0002299,20,MEDIUM,VSL002,PORT_01,2025-01-20 10:56:09
11269,2025-01-10 13:43:50,DISCHARGE,EVT0004766,20,MEDIUM,VSL011,PORT_06,2025-01-11 05:41:01
11270,2025-01-10 13:45:03,DISCHARGE,EVT0004767,20,HEAVY,VSL011,PORT_06,2025-01-11 05:41:01
11271,2025-01-10 13:45:26,TRUCK_RECV,TRK0001584,20,MEDIUM,VSL005,PORT_06,2025-01-17 23:49:33
11272,2025-01-10 13:47:17,DISCHARGE,EVT0004768,20,LIGHT,VSL011,PORT_06,2025-01-11 05:41:01
11273,2025-01-10 13:48:49,DISCHARGE,EVT0004769,20,HEAVY,VSL011,PORT_06,2025-01-11 05:41:01
11274,2025-01-10 13:48:56,TRUCK_RECV,TRK0001503,20,MEDIUM,VSL005,PORT_03,2025-01-17 23:49:33
11275,2025-01-10 13:50:48,DISCHARGE,EVT0004770,20,LIGHT,VSL011,PORT_02,2025-01-11 05:41:01
11276,2025-01-10 13:50:57,TRUCK_DLVR,EVT0001620,20,MEDIUM,VSL002,PORT_01,2025-01-05 15:50:02
11277,2025-01-10 13:52:33,DISCHARGE,EVT0004771,20,HEAVY,VSL011,PORT_09,2025-01-11 05:41:01
11278,2025-01-10 13:54:44,DISCHARGE,EVT0004772,20,LIGHT,VSL011,PORT_06,2025-01-11 05:41:01
11279,2025-01-10 13:55:55,DISCHARGE,EVT0004773,20,MEDIUM,VSL004,PORT_07,2025-01-19 22:26:36
11280,2025-01-10 13:58:27,DISCHARGE,EVT0004774,20,MEDIUM,VSL011,PORT_09,2025-01-11 05:41:01
11281,2025-01-10 13:59:32,DISCHARGE,EVT0004775,20,LIGHT,VSL011,PORT_02,2025-01-11 05:41:01
11282,2025-01-10 14:00:31,TRUCK_RECV,TRK0001025,20,HEAVY,VSL016,PORT_03,2025-01-19 12:11:28
11283,2025-01-10 14:01:31,DISCHARGE,EVT0004776,20,HEAVY,VSL011,PORT_02,2025-01-11 05:41:01
11284,2025-01-10 14:03:23,TRUCK_RECV,TRK0000535,20,MEDIUM,VSL004,PORT_07,2025-01-19 22:26:36
11285,2025-01-10 14:03:42,DISCHARGE,EVT0004777,20,LIGHT,VSL011,PORT_02,2025-01-11 05:41:01
11286,2025-01-10 14:05:01,TRUCK_RECV,TRK0000040,20,MEDIUM,VSL006,PORT_04,2025-01-17 04:45:45
11287,2025-01-10 14:05:47,DISCHARGE,EVT0004778,20,LIGHT,VSL002,PORT_07,2025-01-20 10:56:09
11288,2025-01-10 14:07:27,DISCHARGE,EVT0004779,20,MEDIUM,VSL011,PORT_02,2025-01-11 05:41:01
11289,2025-01-10 14:09:21,DISCHARGE,EVT0004780,20,MEDIUM,VSL011,PORT_09,2025-01-11 05:41:01
11290,2025-01-10 14:10:36,TRUCK_RECV,TRK0000333,20,MEDIUM,VSL005,PORT_03,2025-01-17 23:49:33
11291,2025-01-10 14:10:44,DISCHARGE,EVT0004781,20,MEDIUM,VSL011,PORT_02,2025-01-11 05:41:01
11292,2025-01-10 14:12:52,DISCHARGE,EVT0004782,20,MEDIUM,VSL011,PORT_02,2025-01-11 05:41:01
11293,2025-01-10 14:14:25,DISCHARGE,EVT0004783,20,LIGHT,VSL016,PORT_03,2025-01-19 12:11:28
11294,2025-01-10 14:16:23,DISCHARGE,EVT0004784,20,HEAVY,VSL016,PORT_06,2025-01-19 12:11:28
11295,2025-01-10 14:16:28,TRUCK_RECV,TRK0001944,20,LIGHT,VSL016,PORT_02,2025-01-19 12:11:28
11296,2025-01-10 14:18:21,DISCHARGE,EVT0004785,20,MEDIUM,VSL011,PORT_02,2025-01-11 05:41:01
11297,2025-01-10 14:19:53,DISCHARGE,EVT0004786,20,MEDIUM,VSL011,PORT_02,2025-01-11 05:41:01
11298,2025-01-10 14:22:04,DISCHARGE,EVT0004787,20,LIGHT,VSL011,PORT_09,2025-01-11 05:41:01
11299,2025-01-10 14:23:54,DISCHARGE,EVT0004788,20,HEAVY,VSL011,PORT_02,2025-01-11 05:41:01
11300,2025-01-10 14:24:56,DISCHARGE,EVT0004789,20,MEDIUM,VSL011,PORT_06,2025-01-11 05:41:01
11301,2025-01-10 14:25:09,TRUCK_RECV,TRK0002290,20,MEDIUM,VSL004,PORT_02,2025-01-19 22:26:36
11302,2025-01-10 14:27:29,DISCHARGE,EVT0004790,20,MEDIUM,VSL011,PORT_02,2025-01-11 05:41:01
11303,2025-01-10 14:29:19,DISCHARGE,EVT0004791,20,HEAVY,VSL011,PORT_09,2025-01-11 05:41:01
11304,2025-01-10 14:31:09,DISCHARGE,EVT0004792,20,MEDIUM,VSL011,PORT_09,2025-01-11 05:41:01
11305,2025-01-10 14:32:53,DISCHARGE,EVT0004793,20,HEAVY,VSL011,PORT_02,2025-01-11 05:41:01
11306,2025-01-10 14:34:29,DISCHARGE,EVT0004794,20,MEDIUM,VSL011,PORT_06,2025-01-11 05:41:01
11307,2025-01-10 14:35:27,TRUCK_DLVR,TRK0001168,20,LIGHT,VSL001,PORT_04,2025-01-16 13:20:20
11308,2025-01-10 14:36:11,DISCHARGE,EVT0004795,20,LIGHT,VSL003,PORT_09,2025-01-11 21:42:53
11309,2025-01-10 14:38:10,DISCHARGE,EVT0004796,20,LIGHT,VSL011,PORT_02,2025-01-11 05:41:01
11310,2025-01-10 14:39:36,DISCHARGE,EVT0004797,20,MEDIUM,VSL003,PORT_01,2025-01-21 12:01:12
11311,2025-01-10 14:39:36,TRUCK_DLVR,EVT0000856,20,MEDIUM,VSL012,PORT_04,2025-01-04 06:56:35
11312,2025-01-10 14:40:31,TRUCK_RECV,TRK0001234,20,LIGHT,VSL004,PORT_02,2025-01-19 22:26:36
11313,2025-01-10 14:41:25,DISCHARGE,EVT0004798,20,MEDIUM,VSL011,PORT_06,2025-01-11 05:41:01
11314,2025-01-10 14:43:07,DISCHARGE,EVT0004799,20,HEAVY,VSL011,PORT_06,2025-01-11 05:41:01
11315,2025-01-10 14:45:36,DISCHARGE,EVT0004800,20,LIGHT,VSL011,PORT_02,2025-01-11 05:41:01
11316,2025-01-10 14:47:07,DISCHARGE,EVT0004801,20,LIGHT,VSL011,PORT_02,2025-01-11 05:41:01
11317,2025-01-10 14:48:34,DISCHARGE,EVT0004802,20,MEDIUM,VSL002,PORT_01,2025-01-20 10:56:09
11318,2025-01-10 14:50:20,DISCHARGE,EVT0004803,20,LIGHT,VSL011,PORT_06,2025-01-11 05:41:01
11319,2025-01-10 14:52:48,DISCHARGE,EVT0004804,20,MEDIUM,VSL011,PORT_02,2025-01-11 05:41:01
11320,2025-01-10 14:53:59,DISCHARGE,EVT0004805,20,MEDIUM,VSL011,PORT_09,2025-01-11 05:41:01
11321,2025-01-10 14:56:24,TRUCK_RECV,TRK0000575,20,MEDIUM,VSL001,PORT_04,2025-01-16 13:20:20
11322,2025-01-10 14:56:34,DISCHARGE,EVT0004806,20,LIGHT,VSL011,PORT_02,2025-01-11 05:41:01
11323,2025-01-10 14:57:26,TRUCK_DLVR,CONT0003874,20,LIGHT,VSL015,PORT_01,2025-01-25 16:32:29
11324,2025-01-10 14:58:09,DISCHARGE,EVT0004807,20,MEDIUM,VSL016,PORT_06,2025-01-19 12:11:28
11325,2025-01-10 14:59:27,DISCHARGE,EVT0004808,20,LIGHT,VSL011,PORT_06,2025-01-11 05:41:01
11326,2025-01-10 15:01:25,DISCHARGE,EVT0004809,20,LIGHT,VSL011,PORT_02,2025-01-11 05:41:01
11327,2025-01-10 15:03:46,DISCHARGE,EVT0004810,20,MEDIUM,VSL011,PORT_02,2025-01-11 05:41:01
11328,2025-01-10 15:03:56,TRUCK_DLVR,CONT0003723,20,LIGHT,VSL003,PORT_09,2025-01-21 12:01:12
11329,2025-01-10 15:05:14,DISCHARGE,EVT0004811,20,HEAVY,VSL003,PORT_02,2025-01-11 21:42:53
11330,2025-01-10 15:07:13,DISCHARGE,EVT0004812,20,MEDIUM,VSL011,PORT_06,2025-01-11 05:41:01
11331,2025-01-10 15:08:29,DISCHARGE,EVT0004813,20,HEAVY,VSL011,PORT_02,2025-01-11 05:41:01
11332,2025-01-10 15:09:42,TRUCK_RECV,TRK0001991,20,MEDIUM,VSL011,PORT_06,2025-01-11 05:41:01
11333,2025-01-10 15:10:25,DISCHARGE,EVT0004814,20,MEDIUM,VSL011,PORT_02,2025-01-11 05:41:01
11334,2025-01-10 15:12:48,DISCHARGE,EVT0004815,20,MEDIUM,VSL003,PORT_01,2025-01-11 21:42:53
11335,2025-01-10 15:14:46,DISCHARGE,EVT0004816,20,LIGHT,VSL011,PORT_06,2025-01-11 05:41:01
11336,2025-01-10 15:16:12,DISCHARGE,EVT0004817,20,HEAVY,VSL011,PORT_09,2025-01-11 05:41:01
11337,2025-01-10 15:18:15,DISCHARGE,EVT0004818,20,HEAVY,VSL001,PORT_01,2025-01-16 13:20:20
11338,2025-01-10 15:20:08,DISCHARGE,EVT0004819,20,LIGHT,VSL011,PORT_06,2025-01-11 05:41:01
11339,2025-01-10 15:21:17,DISCHARGE,EVT0004820,20,HEAVY,VSL011,PORT_09,2025-01-11 05:41:01
11340,2025-01-10 15:23:05,DISCHARGE,EVT0004821,20,MEDIUM,VSL011,PORT_06,2025-01-11 05:41:01
11341,2025-01-10 15:25:11,DISCHARGE,EVT0004822,20,MEDIUM,VSL011,PORT_02,2025-01-11 05:41:01
11342,2025-01-10 15:26:39,DISCHARGE,EVT0004823,20,MEDIUM,VSL011,PORT_02,2025-01-11 05:41:01
11343,2025-01-10 15:29:17,DISCHARGE,EVT0004824,20,HEAVY,VSL011,PORT_09,2025-01-11 05:41:01
11344,2025-01-10 15:30:33,DISCHARGE,EVT0004825,20,HEAVY,VSL011,PORT_02,2025-01-11 05:41:01
11345,2025-01-10 15:32:49,DISCHARGE,EVT0004826,20,LIGHT,VSL011,PORT_02,2025-01-11 05:41:01
11346,2025-01-10 15:34:36,DISCHARGE,EVT0004827,20,MEDIUM,VSL011,PORT_06,2025-01-11 05:41:01
11347,2025-01-10 15:35:52,DISCHARGE,EVT0004828,20,MEDIUM,VSL011,PORT_02,2025-01-11 05:41:01
11348,2025-01-10 15:38:08,DISCHARGE,EVT0004829,20,HEAVY,VSL003,PORT_01,2025-01-21 12:01:12
11349,2025-01-10 15:39:16,TRUCK_RECV,TRK0000221,20,MEDIUM,VSL003,PORT_08,2025-01-11 21:42:53
11350,2025-01-10 15:40:10,DISCHARGE,EVT0004830,20,LIGHT,VSL006,PORT_06,2025-01-17 04:45:45
11351,2025-01-10 15:40:32,TRUCK_DLVR,TRK0001301,20,LIGHT,VSL002,PORT_01,2025-01-05 15:50:02
11352,2025-01-10 15:41:06,TRUCK_DLVR,TRK0001769,20,MEDIUM,VSL004,PORT_02,2025-01-19 22:26:36
11353,2025-01-10 15:41:16,TRUCK_RECV,TRK0001722,20,MEDIUM,VSL005,PORT_03,2025-01-17 23:49:33
11354,2025-01-10 15:41:28,DISCHARGE,EVT0004831,20,MEDIUM,VSL011,PORT_02,2025-01-11 05:41:01
11355,2025-01-10 15:43:53,DISCHARGE,EVT0004832,20,LIGHT,VSL011,PORT_06,2025-01-11 05:41:01
11356,2025-01-10 15:44:13,TRUCK_RECV,TRK0001789,20,MEDIUM,VSL006,PORT_11,2025-01-17 04:45:45
11357,2025-01-10 15:44:39,TRUCK_RECV,TRK0002265,20,MEDIUM,VSL003,PORT_02,2025-01-11 21:42:53
11358,2025-01-10 15:45:28,DISCHARGE,EVT0004833,20,MEDIUM,VSL011,PORT_02,2025-01-11 05:41:01
11359,2025-01-10 15:47:28,DISCHARGE,EVT0004834,20,MEDIUM,VSL011,PORT_02,2025-01-11 05:41:01
11360,2025-01-10 15:48:45,DISCHARGE,EVT0004835,20,MEDIUM,VSL011,PORT_09,2025-01-11 05:41:01
11361,2025-01-10 15:50:34,DISCHARGE,EVT0004836,20,HEAVY,VSL011,PORT_06,2025-01-11 05:41:01
11362,2025-01-10 15:52:19,DISCHARGE,EVT0004837,20,MEDIUM,VSL011,PORT_06,2025-01-11 05:41:01
11363,2025-01-10 15:54:15,DISCHARGE,EVT0004838,20,MEDIUM,VSL011,PORT_02,2025-01-11 05:41:01
11364,2025-01-10 15:54:21,TRUCK_DLVR,EVT0000494,20,LIGHT,VSL005,PORT_01,2025-01-03 10:54:26
11365,2025-01-10 15:55:59,DISCHARGE,EVT0004839,20,LIGHT,VSL011,PORT_09,2025-01-11 05:41:01
11366,2025-01-10 15:58:25,DISCHARGE,EVT0004840,20,HEAVY,VSL011,PORT_02,2025-01-11 05:41:01
11367,2025-01-10 15:59:59,DISCHARGE,EVT0004841,20,MEDIUM,VSL011,PORT_06,2025-01-11 05:41:01
11368,2025-01-10 16:00:37,TRUCK_DLVR,EVT0000310,20,MEDIUM,VSL003,PORT_08,2025-01-02 20:27:12
11369,2025-01-10 16:01:16,DISCHARGE,EVT0004842,20,MEDIUM,VSL011,PORT_09,2025-01-11 05:41:01
11370,2025-01-10 16:03:42,DISCHARGE,EVT0004843,20,MEDIUM,VSL011,PORT_09,2025-01-11 05:41:01
11371,2025-01-10 16:04:58,DISCHARGE,EVT0004844,20,MEDIUM,VSL011,PORT_02,2025-01-11 05:41:01
11372,2025-01-10 16:06:48,DISCHARGE,EVT0004845,20,MEDIUM,VSL016,PORT_02,2025-01-19 12:11:28
11373,2025-01-10 16:09:04,DISCHARGE,EVT0004846,20,MEDIUM,VSL011,PORT_09,2025-01-11 05:41:01
11374,2025-01-10 16:09:55,TRUCK_RECV,TRK0001396,20,LIGHT,VSL003,PORT_02,2025-01-11 21:42:53
11375,2025-01-10 16:10:25,TRUCK_RECV,TRK0000272,20,MEDIUM,VSL001,PORT_01,2025-01-16 13:20:20
11376,2025-01-10 16:10:57,DISCHARGE,EVT0004847,20,MEDIUM,VSL011,PORT_06,2025-01-11 05:41:01
11377,2025-01-10 16:12:13,DISCHARGE,EVT0004848,20,MEDIUM,VSL011,PORT_02,2025-01-11 05:41:01
11378,2025-01-10 16:14:29,DISCHARGE,EVT0004849,20,MEDIUM,VSL011,PORT_09,2025-01-11 05:41:01
11379,2025-01-10 16:15:46,TRUCK_RECV,TRK0001887,20,HEAVY,VSL006,PORT_04,2025-01-17 04:45:45
11380,2025-01-10 16:15:50,TRUCK_RECV,TRK0001477,20,LIGHT,VSL005,PORT_01,2025-01-17 23:49:33
11381,2025-01-10 16:18:33,TRUCK_DLVR,CONT0003267,20,LIGHT,VSL020,PORT_02,2025-01-15 19:40:30
11382,2025-01-10 16:20:40,TRUCK_RECV,TRK0001724,20,LIGHT,VSL002,PORT_01,2025-01-20 10:56:09
11383,2025-01-10 16:23:48,TRUCK_DLVR,CONT0002971,20,LIGHT,VSL013,PORT_02,2025-01-08 04:41:04
11384,2025-01-10 16:25:39,TRUCK_RECV,TRK0000388,20,MEDIUM,VSL005,PORT_10,2025-01-17 23:49:33
11385,2025-01-10 16:26:31,TRUCK_RECV,TRK0000586,20,LIGHT,VSL003,PORT_02,2025-01-11 21:42:53
11386,2025-01-10 16:31:44,TRUCK_DLVR,CONT0003479,20,MEDIUM,VSL006,PORT_08,2025-01-06 15:34:45
11387,2025-01-10 16:34:19,TRUCK_RECV,TRK0000896,20,MEDIUM,VSL006,PORT_04,2025-01-17 04:45:45
11388,2025-01-10 16:40:59,TRUCK_RECV,TRK0001364,20,LIGHT,VSL016,PORT_06,2025-01-19 12:11:28
11389,2025-01-10 16:42:17,TRUCK_RECV,TRK0001288,20,MEDIUM,VSL011,PORT_02,2025-01-11 05:41:01
11390,2025-01-10 16:44:16,TRUCK_RECV,TRK0000076,20,HEAVY,VSL003,PORT_02,2025-01-11 21:42:53
11391,2025-01-10 16:44:59,TRUCK_DLVR,CONT0004687,20,MEDIUM,VSL002,PORT_01,2025-01-20 10:56:09
11392,2025-01-10 16:47:42,TRUCK_DLVR,CONT0001715,20,LIGHT,VSL003,PORT_04,2025-01-21 12:01:12
11393,2025-01-10 16:55:43,TRUCK_RECV,TRK0000313,20,HEAVY,VSL003,PORT_01,2025-01-11 21:42:53
11394,2025-01-10 16:56:32,TRUCK_RECV,TRK0002257,20,MEDIUM,VSL006,PORT_06,2025-01-17 04:45:45
11395,2025-01-10 17:01:34,TRUCK_DLVR,TRK0000623,20,MEDIUM,VSL001,PORT_04,2025-01-16 13:20:20
11396,2025-01-10 17:06:45,TRUCK_DLVR,TRK0001849,20,MEDIUM,VSL001,PORT_03,2025-01-05 16:25:49
11397,2025-01-10 17:10:54,TRUCK_DLVR,CONT0000554,20,HEAVY,VSL015,PORT_01,2025-01-25 16:32:29
11398,2025-01-10 17:24:56,TRUCK_RECV,TRK0000689,20,MEDIUM,VSL004,PORT_01,2025-01-19 22:26:36
11399,2025-01-10 17:32:32,TRUCK_DLVR,EVT0002827,20,MEDIUM,VSL006,PORT_04,2025-01-06 15:34:45
11400,2025-01-10 17:36:02,TRUCK_RECV,TRK0001619,20,MEDIUM,VSL006,PORT_08,2025-01-17 04:45:45
11401,2025-01-10 17:44:57,TRUCK_RECV,TRK0001527,20,HEAVY,VSL002,PORT_07,2025-01-20 10:56:09
11402,2025-01-10 17:45:41,TRUCK_DLVR,CONT0000454,20,HEAVY,VSL016,PORT_08,2025-01-19 12:11:28
11403,2025-01-10 17:56:30,TRUCK_DLVR,CONT0000852,20,MEDIUM,VSL020,PORT_02,2025-01-20 01:00:09
11404,2025-01-10 17:59:03,TRUCK_DLVR,TRK0002235,20,LIGHT,VSL011,PORT_09,2025-01-11 05:41:01
11405,2025-01-10 18:03:44,TRUCK_DLVR,EVT0004203,20,MEDIUM,VSL005,PORT_03,2025-01-17 23:49:33
11406,2025-01-10 18:04:26,TRUCK_DLVR,EVT0003042,20,MEDIUM,VSL007,PORT_01,2025-01-06 23:03:27
11407,2025-01-10 18:17:28,TRUCK_RECV,TRK0001480,20,MEDIUM,VSL011,PORT_06,2025-01-11 05:41:01
11408,2025-01-10 18:22:45,TRUCK_RECV,TRK0002185,20,MEDIUM,VSL011,PORT_06,2025-01-11 05:41:01
11409,2025-01-10 18:37:40,TRUCK_DLVR,EVT0002286,20,LIGHT,VSL002,PORT_01,2025-01-20 10:56:09
11410,2025-01-10 18:40:16,TRUCK_DLVR,CONT0001853,20,MEDIUM,VSL003,PORT_08,2025-01-21 12:01:12
11411,2025-01-10 18:46:47,TRUCK_DLVR,EVT0003005,20,LIGHT,VSL007,PORT_04,2025-01-06 23:03:27
11412,2025-01-10 18:48:53,TRUCK_DLVR,EVT0000306,20,HEAVY,VSL005,PORT_02,2025-01-17 23:49:33
11413,2025-01-10 18:51:20,TRUCK_DLVR,EVT0004692,20,MEDIUM,VSL016,PORT_02,2025-01-19 12:11:28
11414,2025-01-10 18:52:44,TRUCK_RECV,TRK0001005,20,HEAVY,VSL005,PORT_01,2025-01-17 23:49:33
11415,2025-01-10 18:52:44,TRUCK_RECV,TRK0001224,20,LIGHT,VSL016,PORT_08,2025-01-19 12:11:28
11416,2025-01-10 18:53:43,TRUCK_RECV,TRK0001675,20,HEAVY,VSL005,PORT_02,2025-01-17 23:49:33
11417,2025-01-10 18:59:14,TRUCK_RECV,TRK0001876,20,MEDIUM,VSL016,PORT_02,2025-01-19 12:11:28
11418,2025-01-10 19:14:47,TRUCK_RECV,TRK0001716,20,MEDIUM,VSL005,PORT_06,2025-01-17 23:49:33
11419,2025-01-10 19:16:13,TRUCK_DLVR,CONT0000531,20,MEDIUM,VSL003,PORT_01,2025-01-02 20:27:12
11420,2025-01-10 19:22:28,TRUCK_RECV,TRK0000683,20,MEDIUM,VSL011,PORT_06,2025-01-11 05:41:01
11421,2025-01-10 19:36:44,TRUCK_RECV,TRK0001883,20,HEAVY,VSL002,PORT_07,2025-01-20 10:56:09
11422,2025-01-10 19:42:05,TRUCK_RECV,TRK0001780,20,MEDIUM,VSL004,PORT_02,2025-01-19 22:26:36
11423,2025-01-10 19:49:35,TRUCK_DLVR,EVT0004020,20,LIGHT,VSL013,PORT_09,2025-01-08 04:41:04
11424,2025-01-10 19:50:16,TRUCK_RECV,TRK0000680,20,LIGHT,VSL002,PORT_13,2025-01-20 10:56:09
11425,2025-01-10 19:51:15,TRUCK_DLVR,EVT0000910,20,HEAVY,VSL006,PORT_08,2025-01-17 04:45:45
11426,2025-01-10 19:52:49,TRUCK_RECV,TRK0002190,20,HEAVY,VSL011,PORT_02,2025-01-11 05:41:01
11427,2025-01-10 19:53:21,TRUCK_DLVR,EVT0002112,20,MEDIUM,VSL004,PORT_02,2025-01-06 00:20:47
11428,2025-01-10 19:54:04,TRUCK_RECV,TRK0001111,20,HEAVY,VSL005,PORT_06,2025-01-17 23:49:33
11429,2025-01-10 20:05:51,LOAD,EVT0004793,20,HEAVY,VSL011,PORT_02,2025-01-11 05:41:01
11430,2025-01-10 20:07:29,LOAD,EVT0004613,20,HEAVY,VSL011,PORT_02,2025-01-11 05:41:01
11431,2025-01-10 20:08:34,TRUCK_RECV,TRK0000764,20,HEAVY,VSL003,PORT_01,2025-01-21 12:01:12
11432,2025-01-10 20:09:04,LOAD,TRK0000843,20,HEAVY,VSL011,PORT_02,2025-01-11 05:41:01
11433,2025-01-10 20:10:18,LOAD,CONT0000664,20,HEAVY,VSL011,PORT_02,2025-01-11 05:41:01
11434,2025-01-10 20:11:47,TRUCK_RECV,TRK0001253,20,LIGHT,VSL001,PORT_01,2025-01-16 13:20:20
11435,2025-01-10 20:11:48,LOAD,EVT0004727,20,HEAVY,VSL011,PORT_02,2025-01-11 05:41:01
11436,2025-01-10 20:13:36,LOAD,EVT0004606,20,HEAVY,VSL011,PORT_02,2025-01-11 05:41:01
11437,2025-01-10 20:14:47,TRUCK_RECV,TRK0000552,20,LIGHT,VSL005,PORT_10,2025-01-17 23:49:33
11438,2025-01-10 20:14:54,LOAD,CONT0000371,20,HEAVY,VSL011,PORT_02,2025-01-11 05:41:01
11439,2025-01-10 20:16:38,LOAD,EVT0004566,20,HEAVY,VSL011,PORT_02,2025-01-11 05:41:01
11440,2025-01-10 20:16:42,TRUCK_DLVR,CONT0001242,20,LIGHT,VSL003,PORT_11,2025-01-11 21:42:53
11441,2025-01-10 20:18:02,LOAD,CONT0002728,20,HEAVY,VSL011,PORT_02,2025-01-11 05:41:01
11442,2025-01-10 20:19:53,LOAD,CONT0001236,20,HEAVY,VSL011,PORT_02,2025-01-11 05:41:01
11443,2025-01-10 20:21:05,LOAD,CONT0003763,20,HEAVY,VSL011,PORT_02,2025-01-11 05:41:01
11444,2025-01-10 20:22:48,LOAD,EVT0004577,20,HEAVY,VSL011,PORT_02,2025-01-11 05:41:01
11445,2025-01-10 20:24:10,LOAD,TRK0000772,20,HEAVY,VSL011,PORT_02,2025-01-11 05:41:01
11446,2025-01-10 20:25:05,TRUCK_RECV,TRK0002354,20,MEDIUM,VSL006,PORT_06,2025-01-17 04:45:45
11447,2025-01-10 20:25:47,LOAD,TRK0000259,20,HEAVY,VSL011,PORT_02,2025-01-11 05:41:01
11448,2025-01-10 20:27:10,TRUCK_RECV,TRK0002157,20,LIGHT,VSL003,PORT_11,2025-01-21 12:01:12
11449,2025-01-10 20:27:22,LOAD,TRK0000939,20,HEAVY,VSL011,PORT_02,2025-01-11 05:41:01
11450,2025-01-10 20:28:51,LOAD,EVT0004635,20,HEAVY,VSL011,PORT_02,2025-01-11 05:41:01
11451,2025-01-10 20:29:46,TRUCK_DLVR,EVT0004403,20,HEAVY,VSL013,PORT_07,2025-01-08 04:41:04
11452,2025-01-10 20:30:22,LOAD,EVT0001962,20,HEAVY,VSL011,PORT_02,2025-01-11 05:41:01
11453,2025-01-10 20:32:02,LOAD,EVT0004571,20,HEAVY,VSL011,PORT_02,2025-01-11 05:41:01
11454,2025-01-10 20:33:21,LOAD,TRK0002057,20,HEAVY,VSL011,PORT_02,2025-01-11 05:41:01
11455,2025-01-10 20:34:55,LOAD,EVT0004681,20,HEAVY,VSL011,PORT_02,2025-01-11 05:41:01
11456,2025-01-10 20:36:35,LOAD,EVT0004825,20,HEAVY,VSL011,PORT_02,2025-01-11 05:41:01
11457,2025-01-10 20:36:53,TRUCK_DLVR,EVT0001694,20,MEDIUM,VSL004,PORT_02,2025-01-06 00:20:47
11458,2025-01-10 20:38:12,LOAD,EVT0004641,20,HEAVY,VSL011,PORT_02,2025-01-11 05:41:01
11459,2025-01-10 20:39:40,LOAD,TRK0001347,20,HEAVY,VSL011,PORT_02,2025-01-11 05:41:01
11460,2025-01-10 20:41:22,LOAD,EVT0004623,20,HEAVY,VSL011,PORT_02,2025-01-11 05:41:01
11461,2025-01-10 20:42:20,TRUCK_RECV,TRK0000261,20,LIGHT,VSL002,PORT_01,2025-01-20 10:56:09
11462,2025-01-10 20:42:41,LOAD,EVT0004669,20,HEAVY,VSL011,PORT_02,2025-01-11 05:41:01
11463,2025-01-10 20:44:22,LOAD,CONT0000193,20,HEAVY,VSL011,PORT_02,2025-01-11 05:41:01
11464,2025-01-10 20:44:30,TRUCK_RECV,TRK0000898,20,MEDIUM,VSL016,PORT_03,2025-01-19 12:11:28
11465,2025-01-10 20:45:53,TRUCK_RECV,TRK0000335,20,MEDIUM,VSL006,PORT_08,2025-01-17 04:45:45
